date,prev_date,price,ret,gap_trading_days,spans_missing_day
2017-01-04,2017-01-03,2270.75,0.00572230858833489,1,False
2017-01-05,2017-01-04,2269.0,-0.0007706704833204681,1,False
2017-01-06,2017-01-05,2276.98,0.00351696782723665,1,False
2017-01-09,2017-01-06,2268.9,-0.0035485599346501973,1,False
2017-01-10,2017-01-09,2268.9,0.0,1,False
2017-01-11,2017-01-10,2275.32,0.002829564987438804,1,False
2017-01-12,2017-01-11,2270.44,-0.002144753265474808,1,False
2017-01-13,2017-01-12,2274.64,0.0018498617008155804,1,False
2017-01-17,2017-01-13,2267.89,-0.0029675025498540064,1,False
2017-01-18,2017-01-17,2271.89,0.0017637539739581154,1,False
2017-01-19,2017-01-18,2263.69,-0.0036093296770529637,1,False
2017-01-20,2017-01-19,2271.31,0.003366185299223723,1,False
2017-01-23,2017-01-20,2265.2,-0.0026900775323491777,1,False
2017-01-24,2017-01-23,2280.07,0.006564541762317022,1,False
2017-01-25,2017-01-24,2298.37,0.008026069375062894,1,False
2017-01-26,2017-01-25,2296.68,-0.0007353037152416642,1,False
2017-01-27,2017-01-26,2294.69,-0.000866468119198105,1,False
2017-01-30,2017-01-27,2280.9,-0.006009526341248739,1,False
2017-01-31,2017-01-30,2278.87,-0.0008899995615766487,1,False
2017-02-01,2017-01-31,2279.55,0.00029839350204285964,1,False
2017-02-02,2017-02-01,2280.85,0.0005702879954376794,1,False
2017-02-03,2017-02-02,2297.42,0.007264835478001608,1,False
2017-02-06,2017-02-03,2292.56,-0.002115416423640437,1,False
2017-02-07,2017-02-06,2293.08,0.00022682067208701362,1,False
2017-02-08,2017-02-07,2294.67,0.0006933905489561187,1,False
2017-02-09,2017-02-08,2307.87,0.0057524611382027135,1,False
2017-02-10,2017-02-09,2316.1,0.0035660587468098193,1,False
2017-02-13,2017-02-10,2328.25,0.005245887483269263,1,False
2017-02-14,2017-02-13,2337.58,0.004007301621389514,1,False
2017-02-15,2017-02-14,2349.25,0.004992342508064018,1,False
2017-02-16,2017-02-15,2347.22,-0.0008641055656061214,1,False
2017-02-17,2017-02-16,2351.16,0.0016785814708464297,1,False
2017-02-21,2017-02-17,2365.38,0.00604807839534538,1,False
2017-02-22,2017-02-21,2362.82,-0.0010822785345272479,1,False
2017-02-23,2017-02-22,2363.81,0.00041899086684549225,1,False
2017-02-24,2017-02-23,2367.34,0.001493351834538359,1,False
2017-02-27,2017-02-24,2369.75,0.001018020225231675,1,False
2017-02-28,2017-02-27,2363.64,-0.0025783310475788745,1,False
2017-03-01,2017-02-28,2395.96,0.013673825117192173,1,False
2017-03-02,2017-03-01,2381.92,-0.0058598641045760624,1,False
2017-03-03,2017-03-02,2383.12,0.0005037952576072424,1,False
2017-03-06,2017-03-03,2375.31,-0.0032772164221692712,1,False
2017-03-07,2017-03-06,2368.39,-0.0029133039476952893,1,False
2017-03-08,2017-03-07,2362.98,-0.0022842521713062336,1,False
2017-03-09,2017-03-08,2364.87,0.0007998374933346764,1,False
2017-03-10,2017-03-09,2372.6,0.0032686786165836423,1,False
2017-03-13,2017-03-10,2373.47,0.00036668633566550035,1,False
2017-03-14,2017-03-13,2365.45,-0.0033790189048102937,1,False
2017-03-15,2017-03-14,2385.26,0.008374727853051489,1,False
2017-03-16,2017-03-15,2381.38,-0.001626657052061442,1,False
2017-03-17,2017-03-16,2378.25,-0.0013143639402364293,1,False
2017-03-20,2017-03-17,2373.47,-0.00200988121517931,1,False
2017-03-21,2017-03-20,2344.02,-0.012407993359932812,1,False
2017-03-22,2017-03-21,2348.45,0.0018899156150544716,1,False
2017-03-23,2017-03-22,2345.96,-0.0010602737976110888,1,False
2017-03-24,2017-03-23,2343.98,-0.0008440041603438031,1,False
2017-03-27,2017-03-24,2341.59,-0.0010196332733214408,1,False
2017-03-28,2017-03-27,2358.57,0.007251482966702083,1,False
2017-03-29,2017-03-28,2361.13,0.0010854034436120763,1,False
2017-03-30,2017-03-29,2368.06,0.0029350353432466836,1,False
2017-03-31,2017-03-30,2362.72,-0.002255010430479043,1,False
2017-04-03,2017-03-31,2358.84,-0.0016421751202002621,1,False
2017-04-04,2017-04-03,2360.16,0.0005595970900948988,1,False
2017-04-05,2017-04-04,2352.95,-0.0030548776354145657,1,False
2017-04-06,2017-04-05,2357.49,0.0019294927644020188,1,False
2017-04-07,2017-04-06,2355.54,-0.0008271509105022279,1,False
2017-04-10,2017-04-07,2357.16,0.0006877403907383783,1,False
2017-04-11,2017-04-10,2353.78,-0.0014339289653649834,1,False
2017-04-12,2017-04-11,2344.93,-0.0037599095922304926,1,False
2017-04-13,2017-04-12,2328.95,-0.006814702357852864,1,False
2017-04-17,2017-04-13,2349.01,0.008613323600764389,1,False
2017-04-18,2017-04-17,2342.19,-0.0029033507733046138,1,False
2017-04-19,2017-04-18,2338.17,-0.0017163423974997372,1,False
2017-04-20,2017-04-19,2355.84,0.007557192163101911,1,False
2017-04-21,2017-04-20,2348.69,-0.0030350108666123976,1,False
2017-04-24,2017-04-21,2374.15,0.010840085324159476,1,False
2017-04-25,2017-04-24,2388.61,0.006090600846618832,1,False
2017-04-26,2017-04-25,2387.45,-0.0004856380907726221,1,False
2017-04-27,2017-04-26,2388.77,0.0005528911600243269,1,False
2017-04-28,2017-04-27,2384.2,-0.0019131184668260692,1,False
2017-05-01,2017-04-28,2388.33,0.00173223722842053,1,False
2017-05-02,2017-05-01,2391.17,0.001189115406999841,1,False
2017-05-03,2017-05-02,2388.13,-0.0012713441536987835,1,False
2017-05-04,2017-05-03,2389.52,0.000582045366039452,1,False
2017-05-05,2017-05-04,2399.29,0.004088687267735702,1,False
2017-05-08,2017-05-05,2399.38,3.751109703298283e-05,1,False
2017-05-09,2017-05-08,2396.92,-0.0010252648600889147,1,False
2017-05-10,2017-05-09,2399.63,0.0011306176259533451,1,False
2017-05-11,2017-05-10,2394.44,-0.002162833436821554,1,False
2017-05-12,2017-05-11,2390.9,-0.0014784250179582514,1,False
2017-05-15,2017-05-12,2402.32,0.004776444016897363,1,False
2017-05-16,2017-05-15,2400.67,-0.0006868360584768585,1,False
2017-05-17,2017-05-16,2357.03,-0.01817825856948263,1,False
2017-05-18,2017-05-17,2365.72,0.0036868431882495223,1,False
2017-05-19,2017-05-18,2381.73,0.00676749573068669,1,False
2017-05-22,2017-05-19,2394.02,0.005160114706536767,1,False
2017-05-23,2017-05-22,2398.42,0.0018379127993919386,1,False
2017-05-24,2017-05-23,2404.39,0.0024891386829661855,1,False
2017-05-25,2017-05-24,2415.07,0.004441875070184231,1,False
2017-05-26,2017-05-25,2415.82,0.0003105500047617671,1,False
2017-05-30,2017-05-26,2412.91,-0.0012045599423798903,1,False
2017-05-31,2017-05-30,2411.8,-0.00046002544645251664,1,False
2017-06-01,2017-05-31,2430.06,0.007571108715482167,1,False
2017-06-02,2017-06-01,2439.07,0.003707727381216941,1,False
2017-06-05,2017-06-02,2436.1,-0.0012176772294358873,1,False
2017-06-06,2017-06-05,2429.33,-0.0027790320594393014,1,False
2017-06-07,2017-06-06,2433.14,0.001568333655781684,1,False
2017-06-08,2017-06-07,2433.79,0.0002671445128517025,1,False
2017-06-09,2017-06-08,2431.77,-0.0008299812227020587,1,False
2017-06-12,2017-06-09,2429.39,-0.000978710980068076,1,False
2017-06-13,2017-06-12,2440.35,0.004511420562363311,1,False
2017-06-14,2017-06-13,2437.92,-0.0009957588050893973,1,False
2017-06-15,2017-06-14,2432.46,-0.002239614097263254,1,False
2017-06-16,2017-06-15,2433.15,0.00028366345181418673,1,False
2017-06-19,2017-06-16,2453.46,0.00834720424141544,1,False
2017-06-20,2017-06-19,2437.03,-0.006696665117833511,1,False
2017-06-21,2017-06-20,2435.61,-0.0005826764545369123,1,False
2017-06-22,2017-06-21,2434.5,-0.00045573798760889517,1,False
2017-06-23,2017-06-22,2438.3,0.0015608954610804027,1,False
2017-06-26,2017-06-23,2439.07,0.00031579379075585834,1,False
2017-06-27,2017-06-26,2419.38,-0.008072749039592986,1,False
2017-06-28,2017-06-27,2440.69,0.0088080417296994,1,False
2017-06-29,2017-06-28,2419.7,-0.008600027041533398,1,False
2017-06-30,2017-06-29,2423.41,0.0015332479232963436,1,False
2017-07-03,2017-06-30,2429.01,0.0023107934687074394,1,False
2017-07-05,2017-07-03,2432.54,0.0014532669688471778,1,False
2017-07-06,2017-07-05,2409.75,-0.00936880791271677,1,False
2017-07-07,2017-07-06,2425.18,0.006403153854134258,1,False
2017-07-10,2017-07-07,2427.43,0.0009277661864273146,1,False
2017-07-11,2017-07-10,2425.53,-0.0007827208199616686,1,False
2017-07-12,2017-07-11,2443.25,0.007305619802682184,1,False
2017-07-13,2017-07-12,2447.83,0.00187455233807432,1,False
2017-07-14,2017-07-13,2459.27,0.0046735271648765675,1,False
2017-07-17,2017-07-14,2459.14,-5.286121491343554e-05,1,False
2017-07-18,2017-07-17,2460.61,0.0005977699520971491,1,False
2017-07-19,2017-07-18,2473.83,0.0053726514969865136,1,False
2017-07-20,2017-07-19,2473.45,-0.00015360796821128897,1,False
2017-07-21,2017-07-20,2472.54,-0.0003679071741898854,1,False
2017-07-24,2017-07-21,2469.91,-0.0010636834995592093,1,False
2017-07-25,2017-07-24,2477.13,0.002923183435833865,1,False
2017-07-26,2017-07-25,2477.83,0.0002825850883885206,1,False
2017-07-27,2017-07-26,2475.42,-0.0009726252406339064,1,False
2017-07-28,2017-07-27,2472.1,-0.0013411865461215866,1,False
2017-07-31,2017-07-28,2470.3,-0.0007281258848751415,1,False
2017-08-01,2017-07-31,2476.35,0.002449095251588762,1,False
2017-08-02,2017-08-01,2477.57,0.0004926605689827834,1,False
2017-08-03,2017-08-02,2472.16,-0.0021835911800677232,1,False
2017-08-04,2017-08-03,2476.83,0.0018890363083294837,1,False
2017-08-07,2017-08-04,2480.91,0.001647266869345021,1,False
2017-08-08,2017-08-07,2474.92,-0.002414436638168982,1,False
2017-08-09,2017-08-08,2474.02,-0.0003636481179190021,1,False
2017-08-10,2017-08-09,2438.21,-0.01447441815345063,1,False
2017-08-11,2017-08-10,2441.32,0.0012755258980974293,1,False
2017-08-14,2017-08-11,2465.84,0.01004374682548792,1,False
2017-08-15,2017-08-14,2464.61,-0.0004988158193557357,1,False
2017-08-16,2017-08-15,2468.11,0.0014201029777529683,1,False
2017-08-17,2017-08-16,2430.01,-0.015436913265616137,1,False
2017-08-18,2017-08-17,2425.55,-0.0018353833934839914,1,False
2017-08-21,2017-08-18,2428.37,0.0011626229102676966,1,False
2017-08-22,2017-08-21,2452.51,0.009940824503679613,1,False
2017-08-23,2017-08-22,2444.04,-0.003453604674394928,1,False
2017-08-24,2017-08-23,2438.97,-0.002074434133647607,1,False
2017-08-25,2017-08-24,2443.05,0.0016728373042720346,1,False
2017-08-28,2017-08-25,2444.24,0.00048709604797259054,1,False
2017-08-29,2017-08-28,2446.3,0.0008427977612674997,1,False
2017-08-30,2017-08-29,2457.59,0.004615133058087695,1,False
2017-08-31,2017-08-30,2471.65,0.005721051924853171,1,False
2017-09-01,2017-08-31,2476.55,0.0019824813383773066,1,False
2017-09-05,2017-09-01,2457.85,-0.007550826754961659,1,False
2017-09-06,2017-09-05,2465.54,0.003128750737433128,1,False
2017-09-07,2017-09-06,2465.1,-0.00017845989113951521,1,False
2017-09-08,2017-09-07,2461.43,-0.001488783416494277,1,False
2017-09-11,2017-09-08,2488.11,0.01083922760346634,1,False
2017-09-12,2017-09-11,2496.48,0.003363999180100441,1,False
2017-09-13,2017-09-12,2498.37,0.0007570659488558285,1,False
2017-09-14,2017-09-13,2495.62,-0.0011007176679195263,1,False
2017-09-15,2017-09-14,2500.23,0.0018472363580994688,1,False
2017-09-18,2017-09-15,2503.87,0.0014558660603223306,1,False
2017-09-19,2017-09-18,2506.65,0.0011102812845715793,1,False
2017-09-20,2017-09-19,2508.24,0.0006343127281429606,1,False
2017-09-21,2017-09-20,2500.6,-0.003045960514145296,1,False
2017-09-22,2017-09-21,2502.22,0.0006478445173156988,1,False
2017-09-25,2017-09-22,2496.66,-0.002222026840165925,1,False
2017-09-26,2017-09-25,2496.84,7.209632068461147e-05,1,False
2017-09-27,2017-09-26,2507.04,0.004085163646849521,1,False
2017-09-28,2017-09-27,2510.06,0.0012046078243665992,1,False
2017-09-29,2017-09-28,2519.36,0.0037050907149631662,1,False
2017-10-02,2017-09-29,2529.12,0.0038739997459671383,1,False
2017-10-03,2017-10-02,2534.58,0.002158853672423522,1,False
2017-10-04,2017-10-03,2537.74,0.0012467548864110167,1,False
2017-10-05,2017-10-04,2552.07,0.005646756562926125,1,False
2017-10-06,2017-10-05,2549.33,-0.0010736382622734686,1,False
2017-10-09,2017-10-06,2544.73,-0.001804395664743219,1,False
2017-10-10,2017-10-09,2550.64,0.002322446782173193,1,False
2017-10-11,2017-10-10,2555.24,0.001803468933287311,1,False
2017-10-12,2017-10-11,2550.93,-0.0016867300136190755,1,False
2017-10-13,2017-10-12,2553.17,0.0008781111202582625,1,False
2017-10-16,2017-10-13,2557.64,0.0017507647356032052,1,False
2017-10-17,2017-10-16,2559.36,0.0006724949562879612,1,False
2017-10-18,2017-10-17,2561.26,0.0007423730932734074,1,False
2017-10-19,2017-10-18,2562.1,0.0003279635804251946,1,False
2017-10-20,2017-10-19,2575.21,0.005116896296007312,1,False
2017-10-23,2017-10-20,2564.98,-0.0039724915637947555,1,False
2017-10-24,2017-10-23,2569.13,0.0016179463387628878,1,False
2017-10-25,2017-10-24,2557.15,-0.004663057143858063,1,False
2017-10-26,2017-10-25,2560.4,0.0012709461705413538,1,False
2017-10-27,2017-10-26,2581.07,0.008072957350414134,1,False
2017-10-30,2017-10-27,2572.83,-0.0031924744388955872,1,False
2017-10-31,2017-10-30,2575.26,0.0009444852555358096,1,False
2017-11-01,2017-10-31,2579.36,0.001592072256781707,1,False
2017-11-02,2017-11-01,2579.85,0.00018996960486306058,1,False
2017-11-03,2017-11-02,2587.84,0.0030970792875555375,1,False
2017-11-06,2017-11-03,2591.13,0.0012713305304810074,1,False
2017-11-07,2017-11-06,2590.64,-0.00018910668318461443,1,False
2017-11-08,2017-11-07,2594.38,0.0014436587098169973,1,False
2017-11-09,2017-11-08,2584.62,-0.003761977813581785,1,False
2017-11-10,2017-11-09,2582.3,-0.0008976174447306029,1,False
2017-11-13,2017-11-10,2584.84,0.0009836192541532451,1,False
2017-11-14,2017-11-13,2578.87,-0.002309620711533511,1,False
2017-11-15,2017-11-14,2564.62,-0.005525675974360822,1,False
2017-11-16,2017-11-15,2585.64,0.008196146017733552,1,False
2017-11-17,2017-11-16,2578.85,-0.0026260422951377427,1,False
2017-11-20,2017-11-17,2582.14,0.001275762452255913,1,False
2017-11-21,2017-11-20,2599.03,0.006541086075890767,1,False
2017-11-22,2017-11-21,2597.08,-0.0007502799121211767,1,False
2017-11-24,2017-11-22,2602.42,0.002056155374497548,1,False
2017-11-27,2017-11-24,2601.42,-0.0003842577293442506,1,False
2017-11-28,2017-11-27,2627.04,0.00984846737551015,1,False
2017-11-29,2017-11-28,2626.07,-0.00036923685973555553,1,False
2017-11-30,2017-11-29,2647.58,0.008190946928299692,1,False
2017-12-01,2017-11-30,2642.22,-0.00202449028924534,1,False
2017-12-04,2017-12-01,2639.44,-0.0010521455442770167,1,False
2017-12-05,2017-12-04,2629.57,-0.003739429575970621,1,False
2017-12-06,2017-12-05,2629.27,-0.00011408709408766704,1,False
2017-12-07,2017-12-06,2636.98,0.0029323728639507607,1,False
2017-12-08,2017-12-07,2651.5,0.005506298872194781,1,False
2017-12-11,2017-12-08,2659.99,0.0032019611540636816,1,False
2017-12-12,2017-12-11,2664.11,0.0015488780033008354,1,False
2017-12-13,2017-12-12,2662.85,-0.0004729534441145766,1,False
2017-12-14,2017-12-13,2652.01,-0.004070826370242253,1,False
2017-12-15,2017-12-14,2675.81,0.008974325134520456,1,False
2017-12-18,2017-12-15,2690.16,0.005362862086620401,1,False
2017-12-19,2017-12-18,2681.47,-0.003230291135099761,1,False
2017-12-20,2017-12-19,2679.25,-0.0008279040973793172,1,False
2017-12-21,2017-12-20,2684.57,0.0019856303069889503,1,False
2017-12-22,2017-12-21,2683.34,-0.0004581739347455649,1,False
2017-12-26,2017-12-22,2680.5,-0.0010583824636460903,1,False
2017-12-27,2017-12-26,2682.62,0.00079089722066783,1,False
2017-12-28,2017-12-27,2687.54,0.0018340279279212002,1,False
2017-12-29,2017-12-28,2673.61,-0.005183178668968558,1,False
2018-01-02,2017-12-29,2695.81,0.008303380074131894,1,False
2018-01-03,2018-01-02,2713.06,0.006398818907860759,1,False
2018-01-04,2018-01-03,2723.99,0.004028661363921104,1,False
2018-01-05,2018-01-04,2743.15,0.007033799683552555,1,False
2018-01-08,2018-01-05,2747.71,0.0016623225124401397,1,False
2018-01-09,2018-01-08,2751.29,0.0013029031448006378,1,False
2018-01-10,2018-01-09,2748.23,-0.0011122055472160275,1,False
2018-01-11,2018-01-10,2767.56,0.007033618001404562,1,False
2018-01-12,2018-01-11,2786.24,0.006749627831013516,1,False
2018-01-16,2018-01-12,2776.42,-0.0035244630756861017,1,False
2018-01-17,2018-01-16,2802.56,0.009415002053003496,1,False
2018-01-18,2018-01-17,2798.03,-0.001616379310344751,1,False
2018-01-19,2018-01-18,2810.3,0.004385228178396927,1,False
2018-01-22,2018-01-19,2832.97,0.008066754439027823,1,False
2018-01-23,2018-01-22,2839.13,0.002174396481431362,1,False
2018-01-24,2018-01-23,2837.54,-0.0005600307136341964,1,False
2018-01-25,2018-01-24,2839.25,0.0006026346765155566,1,False
2018-01-26,2018-01-25,2872.87,0.011841155234656897,1,False
2018-01-29,2018-01-26,2853.53,-0.006731944014173874,1,False
2018-01-30,2018-01-29,2822.43,-0.010898781509218525,1,False
2018-01-31,2018-01-30,2823.81,0.0004889403811609849,1,False
2018-02-01,2018-01-31,2821.98,-0.0006480605989779287,1,False
2018-02-02,2018-02-01,2762.13,-0.021208513171602883,1,False
2018-02-05,2018-02-02,2648.94,-0.040979244278871785,1,False
2018-02-06,2018-02-05,2695.14,0.017440938639606607,1,False
2018-02-07,2018-02-06,2681.66,-0.0050015954644285765,1,False
2018-02-08,2018-02-07,2581.0,-0.037536451302551344,1,False
2018-02-09,2018-02-08,2619.55,0.014936071290197583,1,False
2018-02-12,2018-02-09,2656.0,0.013914603653299107,1,False
2018-02-13,2018-02-12,2662.94,0.0026129518072288693,1,False
2018-02-14,2018-02-13,2698.63,0.013402479965752168,1,False
2018-02-15,2018-02-14,2731.2,0.0120690869070601,1,False
2018-02-16,2018-02-15,2732.22,0.0003734622144111466,1,False
2018-02-20,2018-02-16,2716.26,-0.005841403693699454,1,False
2018-02-21,2018-02-20,2701.33,-0.00549652831466807,1,False
2018-02-22,2018-02-21,2703.96,0.0009735944886408721,1,False
2018-02-23,2018-02-22,2747.3,0.016028343614550522,1,False
2018-02-26,2018-02-23,2779.6,0.011756997779638123,1,False
2018-02-27,2018-02-26,2744.28,-0.012706864297021059,1,False
2018-02-28,2018-02-27,2713.83,-0.011095806550352139,1,False
2018-03-01,2018-02-28,2677.67,-0.013324342350110263,1,False
2018-03-02,2018-03-01,2691.25,0.005071573420174946,1,False
2018-03-05,2018-03-02,2720.94,0.011032048304691067,1,False
2018-03-06,2018-03-05,2728.12,0.0026387939462098053,1,False
2018-03-07,2018-03-06,2726.8,-0.00048384968403136774,1,False
2018-03-08,2018-03-07,2738.97,0.00446310693853591,1,False
2018-03-09,2018-03-08,2786.57,0.017378795678667736,1,False
2018-03-12,2018-03-09,2783.02,-0.001273967637633433,1,False
2018-03-13,2018-03-12,2765.31,-0.00636359063175973,1,False
2018-03-14,2018-03-13,2749.48,-0.005724493818052956,1,False
2018-03-15,2018-03-14,2747.33,-0.0007819660444884358,1,False
2018-03-16,2018-03-15,2752.01,0.0017034720983646334,1,False
2018-03-19,2018-03-16,2712.92,-0.014204163502312905,1,False
2018-03-20,2018-03-19,2716.94,0.001481798210046792,1,False
2018-03-21,2018-03-20,2711.93,-0.001843986249236318,1,False
2018-03-22,2018-03-21,2643.69,-0.02516289137256489,1,False
2018-03-23,2018-03-22,2588.26,-0.020966906104724736,1,False
2018-03-26,2018-03-23,2658.55,0.0271572407717926,1,False
2018-03-27,2018-03-26,2612.62,-0.017276334844182117,1,False
2018-03-28,2018-03-27,2605.0,-0.0029166124426820428,1,False
2018-03-29,2018-03-28,2640.87,0.01376967370441462,1,False
2018-04-02,2018-03-29,2581.88,-0.02233733580221664,1,False
2018-04-03,2018-04-02,2614.45,0.01261483879963432,1,False
2018-04-04,2018-04-03,2644.69,0.011566486259060316,1,False
2018-04-05,2018-04-04,2662.84,0.00686280811739759,1,False
2018-04-06,2018-04-05,2604.47,-0.02192020549488527,1,False
2018-04-09,2018-04-06,2613.16,0.003336571356168383,1,False
2018-04-10,2018-04-09,2656.87,0.01672687474169199,1,False
2018-04-11,2018-04-10,2642.19,-0.005525298565605352,1,False
